dataset,model,defense,defense_params,seed,homophily,density,train_time_seconds,test_accuracy,test_f1,test_auroc,train_ego_gap,train_ego_gap_std,test_ego_gap,test_ego_gap_std,ego_gap_diff,conf_attack_auc,conf_attack_acc,conf_attack_tpr01,conf_attack_tpr05,conf_attack_adv,threshold_attack_auc,threshold_attack_acc,threshold_attack_tpr01,threshold_attack_tpr05,threshold_attack_adv,shadow_attack_auc,shadow_attack_acc,shadow_attack_tpr01,shadow_attack_tpr05,shadow_attack_adv,label_only_attack_auc,label_only_attack_acc,label_only_attack_tpr01,label_only_attack_tpr05,label_only_attack_adv,label_only_flip_rate,lira_attack_auc,lira_attack_acc,ece_test,actual_dp_epsilon,peak_memory_mb
synthetic_low_medium,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",456,0.2999,0.015,0.0,1.0,1.0,1.0,1.1982,0.8533,1.4998,1.2611,-0.3016,0.5,0.5,0.0,0.0,0.0,0.5079,0.5,0.0,0.0,0.025,0.5318,0.5,0.0,0.035,0.08,0.4633,0.4825,0.0,0.045,0.02,0.955,0.5,0.5,0.0,,5428.03
synthetic_low_medium,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",789,0.2999,0.015,0.0,1.0,1.0,1.0,1.7989,1.6311,2.1546,1.7184,-0.3557,0.5451,0.47,0.0213,0.0532,0.1014,0.515,0.5,0.0,0.0,0.03,0.5134,0.5,0.0,0.0,0.075,0.5281,0.5275,0.0,0.08,0.075,0.94,0.5,0.5,0.0,,5428.03
synthetic_low_medium,GraphSAGE,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",999,0.2999,0.015,0.0,1.0,1.0,1.0,3.4386,2.5262,3.7867,2.7422,-0.3481,0.5604,0.48,0.0,0.0,0.149,0.5051,0.5,0.0,0.0,0.01,0.5637,0.5,0.01,0.035,0.125,0.4903,0.4875,0.0,0.0,0.055,0.9375,0.5,0.5,0.0,,5428.03
synthetic_low_medium,GraphSAGE,dp_sgd,{},42,0.2999,0.015,0.0,1.0,1.0,1.0,4.0846,4.6405,3.4586,4.4247,0.626,0.5193,0.465,0.0,0.0108,0.1034,0.5148,0.5,0.0,0.0,0.03,0.4955,0.5,0.01,0.015,0.02,0.5031,0.4875,0.005,0.085,0.04,0.9925,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_medium,GraphSAGE,dp_sgd,{},123,0.2999,0.015,0.0,1.0,1.0,1.0,2.5156,2.9404,3.0728,3.2787,-0.5572,0.5144,0.49,0.0,0.0,0.0584,0.51,0.5,0.0,0.0,0.02,0.5205,0.5,0.0,0.0,0.055,0.5004,0.505,0.0,0.04,0.035,0.99,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_medium,GraphSAGE,dp_sgd,{},456,0.2999,0.015,0.0,0.995,0.9953,1.0,2.5851,3.6686,2.685,3.8785,-0.0999,0.5,0.5,0.0,0.0,0.0,0.5105,0.5,0.0,0.0,0.03,0.5021,0.4975,0.0,0.025,0.04,0.5506,0.52,0.0,0.04,0.11,0.9775,0.5,0.5,0.0066,28.3845,5428.03
synthetic_low_medium,GraphSAGE,dp_sgd,{},789,0.2999,0.015,0.0,1.0,1.0,1.0,3.0861,3.6087,3.4141,4.3866,-0.328,0.5515,0.47,0.0,0.0,0.1443,0.5051,0.5,0.0,0.0,0.01,0.4844,0.5,0.0,0.03,0.015,0.5171,0.5075,0.04,0.065,0.05,0.9825,0.5,0.5,0.0003,28.3845,5428.03
synthetic_low_medium,GraphSAGE,dp_sgd,{},999,0.2999,0.015,0.0,1.0,1.0,1.0,2.8388,2.8521,3.2881,3.423,-0.4492,0.4984,0.48,0.0,0.0,0.0224,0.4975,0.5,0.0,0.0,0.0,0.5213,0.5,0.015,0.015,0.045,0.5475,0.53,0.0,0.035,0.1,0.9875,0.5,0.5,0.0,28.3845,5428.03
synthetic_low_dense,GCN,none,{},42,0.2998,0.04,0.0,0.8,0.7998,0.9743,0.0042,0.0185,0.0045,0.0137,-0.0003,0.5672,0.53,0.043,0.0753,0.1588,0.5588,0.54,0.01,0.08,0.145,0.5519,0.535,0.01,0.08,0.115,0.5506,0.5175,0.0,0.0,0.14,0.93,0.5,0.5,0.0306,,5428.03
synthetic_low_dense,GCN,none,{},123,0.2998,0.04,0.0,0.83,0.8302,0.9695,0.0064,0.0223,0.0029,0.0057,0.0035,0.499,0.515,0.0204,0.0408,0.0928,0.5337,0.505,0.005,0.06,0.1,0.4967,0.5075,0.0,0.05,0.03,0.5209,0.5,0.0,0.03,0.055,0.9675,0.5,0.5,0.0352,,5428.03
synthetic_low_dense,GCN,none,{},456,0.2998,0.04,0.0,0.81,0.8134,0.9728,0.0038,0.0064,0.0033,0.0053,0.0004,0.4805,0.515,0.01,0.05,0.05,0.506,0.495,0.0,0.02,0.07,0.4958,0.495,0.005,0.025,0.06,0.4755,0.485,0.0,0.0,0.02,0.915,0.5,0.5,0.048,,5428.03
synthetic_low_dense,GCN,none,{},789,0.2998,0.04,0.0,0.84,0.8396,0.9798,0.0044,0.0103,0.0037,0.006,0.0007,0.484,0.47,0.0532,0.117,0.0793,0.5079,0.495,0.005,0.08,0.06,0.5078,0.495,0.005,0.08,0.055,0.4621,0.4925,0.0,0.0,0.015,0.945,0.5,0.5,0.0706,,5428.03
synthetic_low_dense,GCN,none,{},999,0.2998,0.04,0.0,0.845,0.8421,0.9772,0.0035,0.0083,0.003,0.0046,0.0005,0.4729,0.505,0.0,0.0104,0.0473,0.4891,0.485,0.015,0.03,0.045,0.485,0.495,0.015,0.03,0.025,0.4968,0.515,0.0,0.06,0.05,0.945,0.5,0.5,0.0401,,5428.03
synthetic_low_dense,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",42,0.2998,0.04,0.0,0.8,0.7998,0.9743,0.0042,0.0185,0.0045,0.0137,-0.0003,0.5672,0.53,0.043,0.0753,0.1588,0.5588,0.54,0.01,0.08,0.145,0.5519,0.535,0.01,0.08,0.115,0.5506,0.5175,0.0,0.0,0.14,0.93,0.5,0.5,0.0306,,5428.03
synthetic_low_dense,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",123,0.2998,0.04,0.0,0.83,0.8302,0.9695,0.0064,0.0223,0.0029,0.0057,0.0035,0.499,0.515,0.0204,0.0408,0.0928,0.5337,0.505,0.005,0.06,0.1,0.4967,0.5075,0.0,0.05,0.03,0.5209,0.5,0.0,0.03,0.055,0.9675,0.5,0.5,0.0352,,5428.03
synthetic_low_dense,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",456,0.2998,0.04,0.0,0.81,0.8134,0.9728,0.0038,0.0064,0.0033,0.0053,0.0004,0.4805,0.515,0.01,0.05,0.05,0.506,0.495,0.0,0.02,0.07,0.4958,0.495,0.005,0.025,0.06,0.4755,0.485,0.0,0.0,0.02,0.915,0.5,0.5,0.048,,5428.03
synthetic_low_dense,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",789,0.2998,0.04,0.0,0.84,0.8396,0.9798,0.0044,0.0103,0.0037,0.006,0.0007,0.484,0.47,0.0532,0.117,0.0793,0.5079,0.495,0.005,0.08,0.06,0.5078,0.495,0.005,0.08,0.055,0.4621,0.4925,0.0,0.0,0.015,0.945,0.5,0.5,0.0706,,5428.03
synthetic_low_dense,GCN,epsd_tuned,"{""lambda_epsd"": 1.0}",999,0.2998,0.04,0.0,0.845,0.8421,0.9772,0.0035,0.0083,0.003,0.0046,0.0005,0.4729,0.505,0.0,0.0104,0.0473,0.4891,0.485,0.015,0.03,0.045,0.485,0.495,0.015,0.03,0.025,0.4968,0.515,0.0,0.06,0.05,0.945,0.5,0.5,0.0401,,5428.03
synthetic_low_dense,GCN,dropedge,"{""rate"": 0.3}",42,0.2998,0.04,0.0,0.81,0.8126,0.9706,0.0022,0.0093,0.002,0.0042,0.0003,0.54,0.485,0.0,0.043,0.1405,0.5498,0.535,0.015,0.045,0.11,0.5413,0.5325,0.01,0.045,0.095,0.5793,0.5675,0.0,0.09,0.135,0.9425,0.5,0.5,0.1393,,5428.03
synthetic_low_dense,GCN,dropedge,"{""rate"": 0.3}",123,0.2998,0.04,0.0,0.825,0.8264,0.9686,0.0038,0.0222,0.0014,0.0023,0.0024,0.4708,0.485,0.0306,0.0306,0.0406,0.5479,0.515,0.01,0.07,0.11,0.538,0.5125,0.01,0.065,0.09,0.5162,0.505,0.0,0.07,0.045,0.97,0.5,0.5,0.1457,,5428.03
synthetic_low_dense,GCN,dropedge,"{""rate"": 0.3}",456,0.2998,0.04,0.0,0.765,0.7561,0.9737,0.0018,0.0027,0.0016,0.002,0.0002,0.5154,0.5,0.0,0.04,0.09,0.5246,0.515,0.005,0.07,0.06,0.4978,0.4825,0.005,0.07,0.045,0.514,0.5175,0.0,0.04,0.065,0.955,0.5,0.5,0.1306,,5428.03
synthetic_low_dense,GCN,dropedge,"{""rate"": 0.3}",789,0.2998,0.04,0.0,0.815,0.8152,0.9746,0.0019,0.003,0.0016,0.002,0.0003,0.5055,0.47,0.0,0.0745,0.0929,0.5205,0.5,0.015,0.085,0.07,0.5152,0.505,0.01,0.075,0.065,0.5027,0.4775,0.0,0.035,0.065,0.97,0.5,0.5,0.1892,,5428.03
synthetic_low_dense,GCN,dropedge,"{""rate"": 0.3}",999,0.2998,0.04,0.0,0.87,0.8661,0.9771,0.002,0.0043,0.0016,0.002,0.0003,0.4764,0.465,0.0,0.0417,0.0353,0.4928,0.49,0.0,0.025,0.065,0.4931,0.4975,0.0,0.025,0.055,0.412,0.4225,0.005,0.005,0.005,0.9925,0.5,0.5,0.1861,,5428.03
synthetic_low_dense,GCN,label_smoothing,"{""alpha"": 0.1}",42,0.2998,0.04,0.0,0.81,0.8108,0.9736,0.0027,0.0095,0.0026,0.0064,0.0,0.5723,0.535,0.0538,0.0645,0.1798,0.5558,0.54,0.01,0.055,0.13,0.5499,0.555,0.01,0.055,0.12,0.5348,0.505,0.0,0.0,0.09,0.9325,0.5,0.5,0.0998,,5428.03
synthetic_low_dense,GCN,label_smoothing,"{""alpha"": 0.1}",123,0.2998,0.04,0.0,0.83,0.8294,0.9705,0.0045,0.0227,0.0018,0.0029,0.0027,0.4794,0.525,0.0,0.0102,0.114,0.5392,0.51,0.01,0.06,0.1,0.5195,0.5225,0.015,0.07,0.06,0.5236,0.5275,0.0,0.03,0.055,0.9775,0.5,0.5,0.104,,5428.03
synthetic_low_dense,GCN,label_smoothing,"{""alpha"": 0.1}",456,0.2998,0.04,0.0,0.8,0.8065,0.9741,0.0024,0.0037,0.0021,0.0026,0.0003,0.4742,0.5,0.02,0.02,0.04,0.5069,0.49,0.005,0.03,0.075,0.4963,0.5125,0.005,0.03,0.06,0.4636,0.47,0.0,0.0,0.015,0.9225,0.5,0.5,0.0829,,5428.03
synthetic_low_dense,GCN,label_smoothing,"{""alpha"": 0.1}",789,0.2998,0.04,0.0,0.85,0.8499,0.98,0.0027,0.0051,0.0023,0.0033,0.0004,0.4921,0.47,0.0,0.0745,0.0937,0.5076,0.5,0.005,0.075,0.05,0.5109,0.5025,0.005,0.07,0.05,0.4738,0.505,0.0,0.0,0.03,0.9475,0.5,0.5,0.1522,,5428.03
synthetic_low_dense,GCN,label_smoothing,"{""alpha"": 0.1}",999,0.2998,0.04,0.0,0.855,0.8521,0.9776,0.0024,0.0056,0.0021,0.0027,0.0004,0.4504,0.48,0.0104,0.0521,0.0353,0.4987,0.495,0.0,0.03,0.06,0.4982,0.5175,0.0,0.025,0.065,0.4876,0.51,0.0,0.07,0.025,0.9475,0.5,0.5,0.119,,5428.03
synthetic_low_dense,GCN,confidence_masking,"{""top_k"": 2}",42,0.2998,0.04,0.0,0.8,0.7998,0.9515,0.0042,0.0185,0.0045,0.0137,-0.0003,0.5825,0.515,0.0538,0.0753,0.2069,0.563,0.55,0.01,0.07,0.145,0.5532,0.545,0.01,0.07,0.12,0.5506,0.5175,0.0,0.0,0.14,0.93,0.5,0.5,0.0582,,5428.03
synthetic_low_dense,GCN,confidence_masking,"{""top_k"": 2}",123,0.2998,0.04,0.0,0.83,0.8302,0.9498,0.0064,0.0223,0.0029,0.0057,0.0035,0.5259,0.53,0.0204,0.0918,0.0834,0.5289,0.52,0.005,0.065,0.105,0.4721,0.4875,0.0,0.025,0.02,0.5209,0.5,0.0,0.03,0.055,0.9675,0.5,0.5,0.0505,,5428.03
synthetic_low_dense,GCN,confidence_masking,"{""top_k"": 2}",456,0.2998,0.04,0.0,0.81,0.8134,0.9597,0.0038,0.0064,0.0033,0.0053,0.0004,0.3591,0.425,0.01,0.02,0.0,0.5078,0.5,0.0,0.015,0.07,0.5044,0.5225,0.0,0.015,0.065,0.4755,0.485,0.0,0.0,0.02,0.915,0.5,0.5,0.0728,,5428.03
synthetic_low_dense,GCN,confidence_masking,"{""top_k"": 2}",789,0.2998,0.04,0.0,0.84,0.8396,0.9507,0.0044,0.0103,0.0037,0.006,0.0007,0.5015,0.47,0.0532,0.0851,0.0733,0.5084,0.495,0.02,0.07,0.07,0.5077,0.505,0.02,0.07,0.07,0.4621,0.4925,0.0,0.0,0.015,0.945,0.5,0.5,0.0527,,5428.03
synthetic_low_dense,GCN,confidence_masking,"{""top_k"": 2}",999,0.2998,0.04,0.0,0.845,0.8421,0.9625,0.0035,0.0083,0.003,0.0046,0.0005,0.4941,0.49,0.0104,0.0625,0.0609,0.4829,0.49,0.015,0.035,0.045,0.474,0.5,0.015,0.035,0.015,0.4968,0.515,0.0,0.06,0.05,0.945,0.5,0.5,0.038,,5428.03
synthetic_low_dense,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",42,0.2998,0.04,0.0,0.8,0.7998,0.9743,0.0042,0.0185,0.0045,0.0137,-0.0003,0.5672,0.53,0.043,0.0753,0.1588,0.5588,0.54,0.01,0.08,0.145,0.5519,0.535,0.01,0.08,0.115,0.5506,0.5175,0.0,0.0,0.14,0.93,0.5,0.5,0.0306,,5428.03
synthetic_low_dense,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",123,0.2998,0.04,0.0,0.83,0.8302,0.9695,0.0064,0.0223,0.0029,0.0057,0.0035,0.499,0.515,0.0204,0.0408,0.0928,0.5337,0.505,0.005,0.06,0.1,0.4967,0.5075,0.0,0.05,0.03,0.5209,0.5,0.0,0.03,0.055,0.9675,0.5,0.5,0.0352,,5428.03
synthetic_low_dense,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",456,0.2998,0.04,0.0,0.81,0.8134,0.9728,0.0038,0.0064,0.0033,0.0053,0.0004,0.4805,0.515,0.01,0.05,0.05,0.506,0.495,0.0,0.02,0.07,0.4958,0.495,0.005,0.025,0.06,0.4755,0.485,0.0,0.0,0.02,0.915,0.5,0.5,0.048,,5428.03
synthetic_low_dense,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",789,0.2998,0.04,0.0,0.84,0.8396,0.9798,0.0044,0.0103,0.0037,0.006,0.0007,0.484,0.47,0.0532,0.117,0.0793,0.5079,0.495,0.005,0.08,0.06,0.5078,0.495,0.005,0.08,0.055,0.4621,0.4925,0.0,0.0,0.015,0.945,0.5,0.5,0.0706,,5428.03
synthetic_low_dense,GCN,epsd_ablation,"{""lambda_epsd"": 5.0, ""ablation"": ""non_ego_consistency""}",999,0.2998,0.04,0.0,0.845,0.8421,0.9772,0.0035,0.0083,0.003,0.0046,0.0005,0.4729,0.505,0.0,0.0104,0.0473,0.4891,0.485,0.015,0.03,0.045,0.485,0.495,0.015,0.03,0.025,0.4968,0.515,0.0,0.06,0.05,0.945,0.5,0.5,0.0401,,5428.03
synthetic_low_dense,GCN,dp_sgd,{},42,0.2998,0.04,0.0,0.785,0.7877,0.9681,0.0032,0.0085,0.0033,0.0063,-0.0,0.4305,0.49,0.0108,0.0323,0.0561,0.5335,0.545,0.01,0.025,0.09,0.5268,0.5225,0.01,0.025,0.09,0.5331,0.535,0.0,0.035,0.09,0.9725,0.5,0.5,0.0786,28.3845,5428.03
synthetic_low_dense,GCN,dp_sgd,{},123,0.2998,0.04,0.0,0.795,0.7952,0.9593,0.0067,0.0348,0.0028,0.0064,0.0039,0.4358,0.44,0.0102,0.0714,0.0758,0.5222,0.52,0.0,0.045,0.075,0.5131,0.5125,0.0,0.045,0.06,0.5107,0.515,0.0,0.08,0.065,0.9625,0.5,0.5,0.0708,28.3845,5428.03
synthetic_low_dense,GCN,dp_sgd,{},456,0.2998,0.04,0.0,0.75,0.7439,0.9623,0.0037,0.0068,0.0029,0.0044,0.0008,0.5405,0.545,0.0,0.05,0.16,0.4963,0.5,0.025,0.04,0.075,0.4779,0.5025,0.025,0.04,0.035,0.4657,0.4725,0.0,0.0,0.005,0.9575,0.5,0.5,0.0568,28.3845,5428.03
synthetic_low_dense,GCN,dp_sgd,{},789,0.2998,0.04,0.0,0.79,0.7885,0.9644,0.0026,0.005,0.0025,0.0039,0.0001,0.5433,0.47,0.0106,0.0745,0.1291,0.5067,0.51,0.01,0.075,0.07,0.5348,0.5,0.01,0.085,0.085,0.4992,0.505,0.0,0.055,0.045,0.9475,0.5,0.5,0.0982,28.3845,5428.03
synthetic_low_dense,GCN,dp_sgd,{},999,0.2998,0.04,0.0,0.725,0.7051,0.9536,0.0029,0.0122,0.0021,0.0043,0.0007,0.5506,0.5,0.0312,0.1146,0.1723,0.4772,0.485,0.015,0.065,0.045,0.4529,0.4825,0.015,0.065,0.02,0.4491,0.4725,0.0,0.03,0.005,0.975,0.5,0.5,0.0475,28.3845,5428.03
synthetic_low_dense,GraphSAGE,none,{},42,0.2998,0.04,0.0,1.0,1.0,1.0,1.6992,1.6635,1.8781,1.684,-0.1789,0.4316,0.465,0.0108,0.0323,0.0014,0.4975,0.5,0.0,0.0,0.005,0.5555,0.5,0.0,0.11,0.12,0.5239,0.5025,0.0,0.0,0.09,0.9375,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,none,{},123,0.2998,0.04,0.0,1.0,1.0,1.0,1.5376,1.414,1.4575,1.3053,0.0801,0.5091,0.49,0.0,0.0,0.0644,0.4951,0.5,0.0,0.0,0.0,0.5294,0.5,0.01,0.035,0.095,0.533,0.53,0.0,0.05,0.06,0.955,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,none,{},456,0.2998,0.04,0.0,1.0,1.0,1.0,1.5095,1.3559,1.6129,1.4383,-0.1034,0.5,0.5,0.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,0.551,0.5,0.0,0.0,0.13,0.5051,0.4875,0.0,0.065,0.06,0.9425,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,none,{},789,0.2998,0.04,0.0,1.0,1.0,1.0,1.4484,1.5027,1.6589,1.8912,-0.2105,0.4491,0.47,0.0,0.0213,0.0094,0.5025,0.5,0.0,0.0,0.005,0.5139,0.5,0.0,0.0,0.065,0.5118,0.5,0.0,0.0,0.06,0.9325,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,none,{},999,0.2998,0.04,0.0,1.0,1.0,1.0,1.9641,1.7152,2.0839,1.8844,-0.1198,0.5168,0.48,0.0,0.0,0.0457,0.4977,0.5,0.0,0.0,0.01,0.4954,0.5,0.0,0.0,0.055,0.539,0.535,0.0,0.0,0.07,0.9275,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",42,0.2998,0.04,0.0,1.0,1.0,1.0,1.6992,1.6635,1.8781,1.684,-0.1789,0.4316,0.465,0.0108,0.0323,0.0014,0.4975,0.5,0.0,0.0,0.005,0.5555,0.5,0.0,0.11,0.12,0.5239,0.5025,0.0,0.0,0.09,0.9375,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",123,0.2998,0.04,0.0,1.0,1.0,1.0,1.5376,1.414,1.4575,1.3053,0.0801,0.5091,0.49,0.0,0.0,0.0644,0.4951,0.5,0.0,0.0,0.0,0.5294,0.5,0.01,0.035,0.095,0.533,0.53,0.0,0.05,0.06,0.955,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",456,0.2998,0.04,0.0,1.0,1.0,1.0,1.5095,1.3559,1.6129,1.4383,-0.1034,0.5,0.5,0.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,0.551,0.5,0.0,0.0,0.13,0.5051,0.4875,0.0,0.065,0.06,0.9425,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",789,0.2998,0.04,0.0,1.0,1.0,1.0,1.4484,1.5027,1.6589,1.8912,-0.2105,0.4491,0.47,0.0,0.0213,0.0094,0.5025,0.5,0.0,0.0,0.005,0.5139,0.5,0.0,0.0,0.065,0.5118,0.5,0.0,0.0,0.06,0.9325,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,epsd_tuned,"{""lambda_epsd"": 1.0}",999,0.2998,0.04,0.0,1.0,1.0,1.0,1.9641,1.7152,2.0839,1.8844,-0.1198,0.5168,0.48,0.0,0.0,0.0457,0.4977,0.5,0.0,0.0,0.01,0.4954,0.5,0.0,0.0,0.055,0.539,0.535,0.0,0.0,0.07,0.9275,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dropedge,"{""rate"": 0.3}",42,0.2998,0.04,0.0,1.0,1.0,1.0,1.9584,1.7438,1.9218,1.6628,0.0366,0.563,0.465,0.0,0.0108,0.1007,0.505,0.5,0.0,0.0,0.01,0.433,0.5,0.01,0.02,0.015,0.5509,0.5375,0.0,0.055,0.09,0.9525,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dropedge,"{""rate"": 0.3}",123,0.2998,0.04,0.0,1.0,1.0,1.0,2.1466,1.7467,2.1183,1.6922,0.0283,0.5212,0.49,0.0,0.0,0.046,0.4902,0.5,0.0,0.0,0.005,0.5327,0.5,0.01,0.045,0.065,0.4875,0.475,0.0,0.0,0.04,0.9475,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dropedge,"{""rate"": 0.3}",456,0.2998,0.04,0.0,1.0,1.0,1.0,1.7967,1.2774,1.778,1.3582,0.0187,0.5,0.5,0.0,0.0,0.0,0.5075,0.5,0.0,0.0,0.015,0.5175,0.5,0.0,0.0,0.075,0.5306,0.5125,0.0,0.0,0.075,0.945,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dropedge,"{""rate"": 0.3}",789,0.2998,0.04,0.0,1.0,1.0,1.0,2.4153,1.8822,2.4828,1.9737,-0.0675,0.4871,0.47,0.0,0.0532,0.0155,0.5025,0.5,0.0,0.0,0.005,0.5201,0.5,0.0,0.0,0.07,0.5252,0.525,0.0,0.055,0.05,0.95,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,dropedge,"{""rate"": 0.3}",999,0.2998,0.04,0.0,1.0,1.0,1.0,2.6737,1.9849,2.8266,2.1133,-0.1529,0.5131,0.48,0.0,0.0,0.0994,0.4974,0.5,0.0,0.0,0.005,0.4982,0.5,0.0,0.0,0.06,0.5055,0.5175,0.0,0.035,0.035,0.9575,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",42,0.2998,0.04,0.0,1.0,1.0,1.0,1.104,0.2935,1.1195,0.3092,-0.0156,0.6189,0.47,0.0753,0.1398,0.2238,0.5531,0.535,0.035,0.05,0.13,0.5531,0.51,0.035,0.05,0.13,0.5174,0.505,0.0,0.035,0.065,0.9625,0.5,0.5,0.0914,,5428.03
synthetic_low_dense,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",123,0.2998,0.04,0.0,1.0,1.0,1.0,1.1059,0.2522,1.1487,0.2603,-0.0428,0.4265,0.49,0.0,0.0204,0.047,0.5354,0.54,0.0,0.025,0.12,0.5347,0.4775,0.0,0.025,0.11,0.4991,0.4975,0.0,0.03,0.025,0.965,0.5,0.5,0.0842,,5428.03
synthetic_low_dense,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",456,0.2998,0.04,0.0,1.0,1.0,1.0,1.1415,0.2488,1.0931,0.2694,0.0484,0.5619,0.55,0.0,0.06,0.18,0.5602,0.555,0.005,0.045,0.145,0.5597,0.5425,0.005,0.045,0.145,0.5019,0.4975,0.0,0.03,0.05,0.9825,0.5,0.5,0.0912,,5428.03
synthetic_low_dense,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",789,0.2998,0.04,0.0,1.0,1.0,1.0,1.1774,0.2801,1.1785,0.2941,-0.0011,0.5777,0.475,0.0,0.0213,0.2094,0.5373,0.505,0.01,0.035,0.11,0.5367,0.5475,0.01,0.035,0.11,0.4657,0.4975,0.0,0.06,0.01,0.9675,0.5,0.5,0.0805,,5428.03
synthetic_low_dense,GraphSAGE,label_smoothing,"{""alpha"": 0.1}",999,0.2998,0.04,0.0,1.0,1.0,1.0,1.2034,0.4089,1.2294,0.4101,-0.0261,0.5241,0.49,0.0208,0.0312,0.0921,0.5142,0.51,0.01,0.03,0.05,0.5144,0.5075,0.01,0.03,0.05,0.5252,0.515,0.0,0.045,0.08,0.97,0.5,0.5,0.0693,,5428.03
synthetic_low_dense,GraphSAGE,confidence_masking,"{""top_k"": 2}",42,0.2998,0.04,0.0,1.0,1.0,1.0,1.6992,1.6635,1.8781,1.684,-0.1789,0.4308,0.465,0.0108,0.0323,0.0014,0.4976,0.5,0.0,0.0,0.01,0.5561,0.5,0.0,0.115,0.12,0.5239,0.5025,0.0,0.0,0.09,0.9375,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,confidence_masking,"{""top_k"": 2}",123,0.2998,0.04,0.0,1.0,1.0,1.0,1.5376,1.414,1.4575,1.3053,0.0801,0.5038,0.49,0.0,0.0,0.0452,0.495,0.5,0.0,0.0,0.0,0.5327,0.5,0.015,0.035,0.11,0.533,0.53,0.0,0.05,0.06,0.955,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,confidence_masking,"{""top_k"": 2}",456,0.2998,0.04,0.0,1.0,1.0,1.0,1.5095,1.3559,1.6129,1.4383,-0.1034,0.5,0.5,0.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,0.5527,0.5,0.0,0.0,0.125,0.5051,0.4875,0.0,0.065,0.06,0.9425,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,confidence_masking,"{""top_k"": 2}",789,0.2998,0.04,0.0,1.0,1.0,1.0,1.4484,1.5027,1.6589,1.8912,-0.2105,0.4543,0.47,0.0,0.0213,0.0094,0.5025,0.5,0.0,0.0,0.005,0.5125,0.5,0.0,0.0,0.065,0.5118,0.5,0.0,0.0,0.06,0.9325,0.5,0.5,0.0,,5428.03
synthetic_low_dense,GraphSAGE,confidence_masking,"{""top_k"": 2}",999,0.2998,0.04,0.0,1.0,1.0,1.0,1.9641,1.7152,2.0839,1.8844,-0.1198,0.5162,0.48,0.0,0.0,0.0465,0.4975,0.5,0.0,0.0,0.0,0.4915,0.5,0.0,0.03,0.055,0.539,0.535,0.0,0.0,0.07,0.9275,0.5,0.5,0.0,,5428.03
