center_std,noise_std,homophily,density,seed,gcn_acc,gcn_f1,mlp_acc,mlp_f1,struct_acc,struct_f1,feat_cv_score,realized_homophily,realized_density
1.5,1.0,high,medium,43,0.99,0.9899803921568628,1.0,1.0,0.205,0.06804979253112034,1.0,0.7994987368583679,0.015
1.5,1.0,high,medium,44,0.985,0.9843082123619821,1.0,1.0,0.185,0.06244725738396625,1.0,0.7994987368583679,0.015
1.5,1.0,high,dense,42,1.0,1.0,1.0,1.0,0.235,0.07611336032388663,1.0,0.7998120188713074,0.04
1.5,1.0,high,dense,43,1.0,1.0,1.0,1.0,0.195,0.06527196652719666,1.0,0.7998120188713074,0.04
1.5,1.0,high,dense,44,1.0,1.0,1.0,1.0,0.195,0.06527196652719666,1.0,0.7998120188713074,0.04
1.5,1.5,low,sparse,42,0.66,0.6573670744239417,0.99,0.9897281176307393,0.2,0.06666666666666667,1.0,0.2982456088066101,0.005
1.5,1.5,low,sparse,43,0.715,0.7157583151583186,1.0,1.0,0.165,0.05665236051502146,1.0,0.2982456088066101,0.005
1.5,1.5,low,sparse,44,0.695,0.6762483130904184,1.0,1.0,0.195,0.06527196652719666,1.0,0.2982456088066101,0.005
1.5,1.5,low,medium,42,0.715,0.7179691281340407,0.995,0.9948051948051948,0.19,0.06386554621848739,1.0,0.29991644620895386,0.015
1.5,1.5,low,medium,43,0.745,0.7462905768446257,1.0,1.0,0.15,0.05217391304347826,1.0,0.29991644620895386,0.015
1.5,1.5,low,medium,44,0.765,0.7625692963752665,1.0,1.0,0.205,0.06804979253112034,1.0,0.29991644620895386,0.015
1.5,1.5,low,dense,42,0.76,0.7633427889435961,0.995,0.9952714776632302,0.2,0.06666666666666667,1.0,0.2998120188713074,0.04
1.5,1.5,low,dense,43,0.81,0.8106110465866564,1.0,1.0,0.195,0.06527196652719666,1.0,0.2998120188713074,0.04
1.5,1.5,low,dense,44,0.835,0.8310823924030043,0.995,0.9943617232479651,0.19,0.06386554621848739,1.0,0.2998120188713074,0.04
1.5,1.5,medium,sparse,42,0.78,0.7765677294763226,0.99,0.9898472259447869,0.16,0.05517241379310345,1.0,0.548872172832489,0.005
1.5,1.5,medium,sparse,43,0.79,0.7908088777653995,1.0,1.0,0.16,0.05517241379310345,1.0,0.548872172832489,0.005
1.5,1.5,medium,sparse,44,0.825,0.8222336139133539,1.0,1.0,0.205,0.06804979253112034,1.0,0.548872172832489,0.005
1.5,1.5,medium,medium,42,0.89,0.8900220565392978,0.995,0.9949509116409537,0.185,0.06244725738396625,1.0,0.5497075915336609,0.015
1.5,1.5,medium,medium,43,0.945,0.943773236099226,1.0,1.0,0.155,0.05367965367965368,1.0,0.5497075915336609,0.015
1.5,1.5,medium,medium,44,0.9,0.9026934995431759,1.0,1.0,0.205,0.06804979253112034,1.0,0.5497075915336609,0.015
1.5,1.5,medium,dense,42,0.995,0.9941587301587301,1.0,1.0,0.225,0.07346938775510205,1.0,0.5498120188713074,0.04
1.5,1.5,medium,dense,43,0.995,0.9949073327961322,1.0,1.0,0.185,0.06244725738396625,1.0,0.5498120188713074,0.04
1.5,1.5,medium,dense,44,0.97,0.9696903314772871,0.995,0.9945040466779597,0.18,0.061016949152542375,1.0,0.5498120188713074,0.04
1.5,1.5,high,sparse,42,0.925,0.9262464848088179,0.995,0.9944539411206078,0.245,0.078714859437751,1.0,0.7994987368583679,0.005
1.5,1.5,high,sparse,43,0.94,0.940841597716805,1.0,1.0,0.175,0.05957446808510638,1.0,0.7994987368583679,0.005
1.5,1.5,high,sparse,44,0.925,0.9256071307135137,0.995,0.9937662337662336,0.195,0.06527196652719666,1.0,0.7994987368583679,0.005
1.5,1.5,high,medium,42,0.995,0.9955417956656347,0.995,0.9940647857889238,0.215,0.07078189300411522,1.0,0.7994987368583679,0.015
1.5,1.5,high,medium,43,0.99,0.9899803921568628,1.0,1.0,0.165,0.05665236051502146,1.0,0.7994987368583679,0.015
1.5,1.5,high,medium,44,0.98,0.9800528932130458,1.0,1.0,0.185,0.06244725738396625,1.0,0.7994987368583679,0.015
1.5,1.5,high,dense,42,1.0,1.0,0.995,0.9947635411552938,0.235,0.07611336032388663,1.0,0.7998120188713074,0.04
1.5,1.5,high,dense,43,1.0,1.0,1.0,1.0,0.16,0.05517241379310345,1.0,0.7998120188713074,0.04
1.5,1.5,high,dense,44,1.0,1.0,0.995,0.9946052868189174,0.195,0.06527196652719666,1.0,0.7998120188713074,0.04
1.5,2.0,low,sparse,42,0.645,0.6407275838004547,0.945,0.9438473088473088,0.22,0.07213114754098361,1.0,0.2982456088066101,0.005
1.5,2.0,low,sparse,43,0.675,0.675465993751502,1.0,1.0,0.165,0.05665236051502146,0.9974937343358397,0.2982456088066101,0.005
1.5,2.0,low,sparse,44,0.635,0.6242889414502095,0.99,0.9887349300261354,0.125,0.04444444444444444,0.9949874686716792,0.2982456088066101,0.005
1.5,2.0,low,medium,42,0.66,0.6620959897753258,0.975,0.9745539355159607,0.19,0.06386554621848739,1.0,0.29991644620895386,0.015
1.5,2.0,low,medium,43,0.685,0.6823695247036208,1.0,1.0,0.195,0.06527196652719666,0.9974937343358397,0.29991644620895386,0.015
1.5,2.0,low,medium,44,0.745,0.7441968982715037,0.99,0.9907936507936508,0.205,0.06804979253112034,0.9949874686716792,0.29991644620895386,0.015
1.5,2.0,low,dense,42,0.78,0.7814952836126039,0.965,0.9649031370390754,0.2,0.06666666666666667,1.0,0.2998120188713074,0.04
1.5,2.0,low,dense,43,0.815,0.814686462061663,1.0,1.0,0.205,0.06804979253112034,0.9974937343358397,0.2998120188713074,0.04
1.5,2.0,low,dense,44,0.825,0.8237967216228086,0.985,0.9837474174976144,0.19,0.06386554621848739,0.9949874686716792,0.2998120188713074,0.04
1.5,2.0,medium,sparse,42,0.76,0.7553286781711439,0.955,0.9556326597637534,0.16,0.05517241379310345,1.0,0.548872172832489,0.005
1.5,2.0,medium,sparse,43,0.775,0.7777253242776819,0.995,0.9951779230210602,0.215,0.07078189300411522,0.9974937343358397,0.548872172832489,0.005
1.5,2.0,medium,sparse,44,0.805,0.7974792839006565,0.99,0.9884357198442062,0.205,0.06804979253112034,0.9949874686716792,0.548872172832489,0.005
1.5,2.0,medium,medium,42,0.885,0.88444297852117,0.965,0.9619116302378046,0.225,0.07346938775510205,1.0,0.5497075915336609,0.015
1.5,2.0,medium,medium,43,0.945,0.944462973615862,1.0,1.0,0.205,0.06804979253112034,0.9974937343358397,0.5497075915336609,0.015
1.5,2.0,medium,medium,44,0.905,0.906292941219727,1.0,1.0,0.205,0.06804979253112034,0.9949874686716792,0.5497075915336609,0.015
1.5,2.0,medium,dense,42,0.985,0.9843501177185388,0.985,0.9844365058094471,0.225,0.07346938775510205,1.0,0.5498120188713074,0.04
1.5,2.0,medium,dense,43,0.99,0.9902561700054345,1.0,1.0,0.185,0.06244725738396625,0.9974937343358397,0.5498120188713074,0.04
1.5,2.0,medium,dense,44,0.985,0.9849981098155567,0.985,0.9837922268522158,0.18,0.061016949152542375,0.9949874686716792,0.5498120188713074,0.04
1.5,2.0,high,sparse,42,0.91,0.9105418636696052,0.96,0.960187803117931,0.16,0.05517241379310345,1.0,0.7994987368583679,0.005
1.5,2.0,high,sparse,43,0.92,0.9197647111694923,0.995,0.9957594018524718,0.17,0.05811965811965812,0.9974937343358397,0.7994987368583679,0.005
1.5,2.0,high,sparse,44,0.92,0.922315511428255,0.98,0.9765942829100724,0.195,0.06527196652719666,0.9949874686716792,0.7994987368583679,0.005
1.5,2.0,high,medium,42,0.995,0.9955417956656347,0.96,0.954846556344045,0.215,0.07078189300411522,1.0,0.7994987368583679,0.015
1.5,2.0,high,medium,43,0.99,0.9899803921568628,0.99,0.9894207711649923,0.205,0.06804979253112034,0.9974937343358397,0.7994987368583679,0.015
1.5,2.0,high,medium,44,0.985,0.9844483381375276,0.98,0.9799730141285004,0.185,0.06244725738396625,0.9949874686716792,0.7994987368583679,0.015
1.5,2.0,high,dense,42,1.0,1.0,0.965,0.9627768371622463,0.24,0.07741935483870968,1.0,0.7998120188713074,0.04
1.5,2.0,high,dense,43,1.0,1.0,0.99,0.9895483870967741,0.195,0.06527196652719666,0.9974937343358397,0.7998120188713074,0.04
1.5,2.0,high,dense,44,1.0,1.0,0.985,0.9844244364313912,0.195,0.06527196652719666,0.9949874686716792,0.7998120188713074,0.04
